imdbRating,rottenTomatoesRating,metacriticRating,boxoffice,production,ReleaseDate,YearReleased,MonthReleased,viewCount,commentCount,likeCount,dislikeCount,Production.Budget,Domestic.Total.Gross,polarity,subjectivity,polarity_confidence,subjectivity_confidence,actorAR,directorAR,languageAR,countryAR,genreAR,ratingAR,productionAR,distributionAR,Domestic.Total.Gross_ln,Domestic.Total.Gross_sqrt,dislikeCount_rc,like_ratio
4.8,9,25,14637490,Universal Pictures,8-Oct-10,2010,10,249923,175,374,29,25000000,14744435,neutral,subjective,0.701684058,1,-32843095,278672,9159624,9575722,42232052,8133748,20852222,24540500,16.50637628,3839.848304,29,12.89655172
6.9,55,55,11538204,Roadside Attractions,15-Apr-11,2011,4,12728,9,23,2,25000000,11538204,negative,subjective,0.670149565,1,40856386,-16729471,9159624,9575722,9664989,9899276,-6218107,-5768780,16.26117417,3396.793194,2,11.5
8.1,75,62,169705587,DreamWorks Studios,10-Aug-11,2011,8,819630,405,2330,74,25000000,169708112,neutral,subjective,0.769310296,1,248823285,67958067,9159624,42946085,5919330,9899276,69904274,24118945,18.94959053,13027.20661,74,31.48648649
6.2,49,50,7.03E+07,Paramount Pictures,21-Jan-11,2011,1,694570,NA,NA,NA,25000000,70662220,neutral,subjective,0.507146895,1,100927709,14011584,16312415,9575722,22007079,8133748,22280237,20132369,18.07342162,8406.082322,NA,NA
4,18,22,18872522,Relativity Media,2-Sep-11,2011,9,1207510,1508,1253,683,25000000,18877153,neutral,subjective,0.562600374,1,-21250020,-2551016,9159624,9575722,29138638,9899276,4646547,7784057,16.75346291,4344.784575,683,1.834553441
5.7,22,39,3.02E+07,20th Century Fox,9-Dec-11,2011,12,863971,357,1213,94,25000000,30441326,negative,subjective,0.974886656,1,66560968,9239822,9159624,9575722,11237616,8133748,12579404,13031627,17.23131165,5517.365857,94,12.90425532
6.1,17,36,77253083,20th Century Fox,25-Dec-12,2012,12,1717750,531,1962,274,25000000,77267296,negative,subjective,0.733993769,1,143035178,36965667,9159624,9575722,29612077,12706625,12579404,13031627,18.16278135,8790.181796,274,7.160583942
7.8,NA,48,NA,NA,25-Oct-13,2013,10,171280,39,211,26,25000000,16973715,negative,subjective,0.869768023,1,-18771891,-8026285,9159624,9575722,8764244,-3152472,2061285,13031627,16.64717653,4119.916868,26,8.115384615
7,64,56,NA,Walt Disney Pictures,16-May-14,2014,5,1854655,512,5444,206,25000000,36457627,negative,subjective,0.473191649,1,54435519,4532408,8270300,9575722,23211833,12706625,24295569,24118945,17.41166124,6038.015154,206,26.42718447
6.5,35,47,33480518,The Weinstein Company,15-Aug-14,2014,8,86575,6,30,6,25000000,45090374,negative,subjective,0.747752488,1,66121918,20090374,9159624,26975560,23792042,9899276,4896905,4433571,17.62417934,6714.936634,6,5
5.9,11,21,34690808,Lionsgate Films,22-Jan-16,2016,1,1385118,373,3731,293,25000000,35593113,neutral,subjective,0.539618134,1,41545449,10593113,9159624,9575722,11237616,8133748,17163082,10358090,17.38766272,5965.996396,293,12.7337884
7.5,63,55,15283642,Buena Vista Pictures,30-Sep-05,2005,9,311913,54,321,10,25000000,15337393,neutral,objective,0.714003086,1,-38650428,-9662607,9159624,18282396,12254326,12706625,28777378,24118945,16.54580439,3916.29838,10,32.1
5.9,13,35,5.11E+07,20th Century Fox,28-Jan-05,2005,1,2949421,1586,4437,275,25000000,51100486,positive,subjective,0.490798771,1,114444769,26100486,9159624,17808743,37280184,8133748,12579404,13031627,17.74930457,7148.460394,275,16.13454545
4.1,6,19,5567645,Miramax Films,2-Sep-05,2005,9,296977,46,230,10,25000000,5655459,neutral,objective,0.837197602,1,-77378164,-19344541,9159624,9575722,18782711,9899276,-1282213,2778936,15.54813183,2378.120897,10,23
7.5,37,38,31529568,Warner Bros. Pictures,21-Nov-07,2007,11,130449,19,395,7,25000000,31664162,positive,subjective,0.613453031,1,-8401334,6664162,9159624,9575722,20010532,12706625,18199373,12943408,17.27069606,5627.091789,7,56.42857143
7.2,85,74,82234139,Buena Vista Pictures,16-Feb-07,2007,2,529337,NA,NA,NA,25000000,82272442,negative,subjective,0.585679829,1,142940709,57272442,9159624,9575722,33471548,12706625,28777378,24118945,18.22554676,9070.415757,NA,NA
5.6,5,19,35000629,Lionsgate Films,21-Sep-07,2007,9,1765,0,1,0,25000000,35017297,positive,subjective,0.91514641,1,31491591,10017297,9159624,18282396,21625480,8133748,17163082,10358090,17.3713527,5917.541466,1,1
6.7,41,43,1.39E+07,Paramount Pictures,3-Aug-07,2007,8,940813,NA,NA,NA,25000000,13938332,neutral,subjective,0.59175545,1,18919346,-10711271,9159624,9575722,11237616,9899276,22280237,20132369,16.4501533,3733.407559,NA,NA
8.1,93,91,74223625,Miramax Films,9-Nov-07,2007,11,200157,60,373,14,25000000,74283625,neutral,subjective,0.504248321,1,14214446,72948048,15035100,9575722,19212834,8133748,-1282213,2778936,18.1234011,8618.794869,14,26.64285714
5.9,48,44,17402425,DreamWorks/Paramount Studios,4-Apr-08,2008,4,304647,NA,NA,NA,25000000,17432844,negative,subjective,0.80932343,1,-27828026,-7567156,36685250,32313292,18267440,8133748,3514560,21139428,16.67386657,4175.26574,NA,NA
7.2,71,61,2.20E+06,Sony Pictures Classics,16-Dec-11,2011,12,633961,247,675,107,25000000,60158,neutral,subjective,0.715594947,1,-26389903,-24939842,9159624,14418575,17156946,8133748,-1688477,-37465051,11.00472971,245.2712784,107,6.308411215
6.5,20,39,60443237,Warner Bros. Pictures,20-Apr-12,2012,4,625370,NA,1898,148,25000000,60457138,neutral,subjective,0.548758149,1,99202022,25282558,9159624,9575722,16688793,9899276,18199373,12943408,17.91744521,7775.418831,148,12.82432432
7.2,65,58,29202643,The Weinstein Company,25-Dec-13,2013,12,2736126,1154,4189,307,25000000,37738810,negative,subjective,0.375009567,1,30844130,1090041,9159624,9575722,5919330,8133748,4896905,4433571,17.44619957,6143.192167,307,13.64495114
6.8,59,54,21105891,Summit Entertainment,11-Apr-14,2014,4,3768634,597,2236,283,25000000,28842237,negative,subjective,0.480350733,1,8898292,14011584,9159624,9575722,18200190,9899276,11176802,11630608,17.17735143,5370.496904,283,7.901060071
5.9,41,49,976847,Relativity Media,29-Jan-16,2016,1,288102,80,439,31,25000000,1513793,neutral,subjective,0.506130576,1,-29696001,9386919,9159624,9575722,24865495,8133748,4646547,4433571,14.23012898,1230.362955,31,14.16129032
5.6,26,37,32153522,Warner Bros. Pictures,17-Feb-17,2017,2,3816936,749,9123,673,25000000,32187017,positive,subjective,0.821288645,1,64556866,7187017,9159624,9575722,11237616,8133748,18199373,34076409,17.28707373,5673.360292,673,13.55572065
6.2,9,38,2399374,The Weinstein Company,1-Sep-17,2017,9,296092,125,941,47,25000000,2455635,negative,subjective,0.661125541,1,-48678246,-15364704,9159624,12012154,16688793,8133748,4896905,4433571,14.71389594,1567.046585,47,20.0212766
4.9,22,22,16772934,Warner Bros. Pictures,22-Dec-17,2017,12,5910954,484,9667,861,25000000,17501244,negative,subjective,0.830904901,1,33763110,-7498756,9159624,9575722,11237616,8133748,18199373,12943408,16.67778252,4183.448816,861,11.22764228
5.3,22,38,32844290,Focus/Rogue Pictures,29-Aug-07,2007,8,65859,4,54,3,25000000,32886940,neutral,subjective,0.764003873,1,14522770,2697862,7085005,9575722,25940782,9899276,7886940,-8021131,17.30858618,5734.713594,3,18
6.8,85,73,12552907,Fox Searchlight Pictures,22-Sep-17,2017,9,819115,347,1073,275,25000000,12638526,neutral,objective,0.827148676,1,25746690,-17821368,9159624,12012154,22168589,9899276,8804638,9722257,16.35226033,3555.070463,275,3.901818182
5.9,7,35,NA,Anchor Bay Entertainment,11-Sep-09,2009,9,288620,37,251,16,25000000,32917,neutral,subjective,0.777237654,1,-25998006,-24967083,9159624,-15391361,21435050,9899276,-8608467,-8139904,10.40174452,181.4304274,16,15.6875
4.3,12,36,4.55E+07,Buena Vista Pictures,7-Mar-08,2008,3,9879,1,12,0,25000000,45610425,positive,subjective,0.695208132,1,75094194,1620445,9159624,9575722,26334703,18385330,28777378,24118945,17.63564687,6753.549067,1,12
6.8,65,65,30025543,Buena Vista Pictures,26-Oct-07,2007,10,1084834,279,1107,74,25000000,47642963,neutral,subjective,0.793869078,1,59936580,22642963,9159624,9575722,27926409,9899276,28777378,24118945,17.6792455,6902.38821,74,14.95945946
5.6,39,61,23036320,Rogue Pictures,24-Apr-09,2009,4,3251520,265,8526,285,25000000,23091010,neutral,subjective,0.766746402,1,22927142,-8439155,15344220,9575722,23322979,9899276,-1908990,24540500,16.95495392,4805.310604,285,29.91578947
6.1,75,76,2293918,Focus Features,19-Mar-10,2010,3,177098,41,251,16,25000000,4234170,positive,subjective,0.991047561,1,-55097181,-2968462,9159624,9575722,27926409,8133748,3463844,-395282,15.25869788,2057.709892,16,15.6875
5.8,34,47,17356894,Relativity Media,30-Sep-16,2016,9,3554778,409,9965,304,25000000,1935539,negative,subjective,0.669363141,1,71299826,4082404,15035100,9575722,18782711,9899276,4646547,20441134,14.4758964,1391.2365,304,32.77960526
5.5,NA,42,NA,NA,27-Oct-17,2017,10,3030652,1020,10444,1272,25000000,5775178,neutral,objective,0.529618084,0.972126383,-76899288,-9296116,9159624,12012154,21435050,8133748,2061285,20132369,15.56907964,2403.160003,1272,8.210691824
6.7,65,61,142242,The Weinstein Company,2-Nov-12,2012,11,1043587,396,2253,143,25000000,143979,neutral,subjective,0.824150145,1,-89829726,-24856021,20369297,-3314577,17156946,8133748,4896905,4433571,11.87742273,379.4456483,143,15.75524476
6.3,30,45,NA,Amazon Studios,1-Dec-17,2017,12,1383275,545,3163,673,25000000,1404061,neutral,objective,0.455046237,1,-24058672,4695821,9159624,9575722,5919330,9899276,7138594,-23595939,14.15487931,1184.9308,673,4.699851412
6.5,79,71,57859105,Dreamworks,19-Aug-05,2005,8,4035984,1354,6624,360,26000000,57891803,neutral,subjective,0.545223176,1,138098844,278672,15344220,9575722,23964612,9899276,22642788,9044111,17.87408636,7608.666309,360,18.4
4,0,24,6.70E+06,Chicago Releasing,13-Apr-07,2007,4,787430,789,3556,106,26000000,6881022,neutral,objective,0.849290848,1,-11967599,-19118978,9159624,9575722,5122789,9899276,-19118978,-19118978,15.74427775,2623.170219,106,33.54716981
6.2,21,25,13248477,Paramount Studios,1-Oct-10,2010,10,19069,1,8,3,26000000,13261851,neutral,subjective,0.797885478,1,19409723,-17703648,9159624,18282396,42232052,8133748,-7228379,-3611204,16.40040213,3641.682441,3,2.666666667
7,NA,64,NA,NA,6-Aug-08,2008,8,36027,2,53,1,27000000,87341380,negative,subjective,0.509877384,1,73987827,9239822,46443235,9575722,18782711,8133748,2061285,20441134,18.28533491,9345.661025,1,53
6.2,65,63,44029972,Warner Bros. Pictures,6-Aug-08,2008,8,163099,5,785,7,27000000,44089964,neutral,subjective,0.836385906,1,38129550,13315163,33958270,9575722,35531407,9899276,18199373,12943408,17.60174274,6640.02741,7,112.1428571
7.4,69,59,79230923,Relativity Media,18-Mar-11,2011,3,4211769,2246,8572,172,27000000,79249455,neutral,subjective,0.509535313,1,181834067,19258211,22746932,9575722,31067861,9899276,4646547,7784057,18.18811109,8902.216297,172,49.8372093
6.5,57,55,NA,Smokehouse Pictures,13-May-16,2016,5,40055,19,262,22,27000000,41012075,neutral,objective,0.781981111,1,39832944,-3008554,51695613,9575722,19212834,8133748,14012075,28670269,17.52937709,6404.067067,22,11.90909091
7.8,NA,53,NA,NA,7-Apr-06,2006,4,24178,0,9,1,27000000,22495466,negative,subjective,0.584913611,1,18988057,-19364729,9159624,28951849,21435050,8133748,2061285,4520611,16.92882434,4742.938541,1,9
6.8,33,48,7486906,New Line Cinema,2-Nov-07,2007,11,448864,139,522,28,27000000,7500310,neutral,subjective,0.63865006,1,-19315605,-19499690,9159624,9575722,35531407,12706625,11056127,6926138,15.83045491,2738.669385,28,18.64285714
7.4,87,73,1.74E+07,Fox Searchlight Pictures,27-Dec-06,2006,12,12727,0,7,1,27500000,17510118,negative,subjective,0.986404181,1,4892003,-9989882,14027331,2436432,19111099,8133748,8804638,9722257,16.67828944,4184.50929,1,7
6.8,47,55,9664316,New Line Cinema,19-Oct-07,2007,10,838315,283,606,64,27500000,9736045,negative,subjective,0.500459194,1,19608785,-17763955,22103753,9575722,16790528,8133748,11056127,6926138,16.09134554,3120.263611,64,9.46875
5.7,32,44,2.90E+07,Warner Bros. Pictures,13-Jan-12,2012,1,6529,0,1,0,27500000,30932113,neutral,objective,0.675367236,0.999999999,28711641,3432113,9159624,9575722,31248148,9899276,18199373,12943408,17.24730546,5561.664589,1,1
7.9,83,72,119317827,20th Century Fox,18-Nov-05,2005,11,51190,7,72,4,28000000,119519402,positive,subjective,0.584657311,1,113803251,91519402,15344220,17808743,25022175,9899276,12579404,13031627,18.59898928,10932.49295,4,18
6.9,78,61,6.73E+07,Universal Pictures,7-Nov-08,2008,11,467396,172,530,31,28000000,67294270,negative,subjective,0.986245394,1,132106172,12122402,9159624,17808743,11237616,8133748,20852222,24540500,18.02458565,8203.308479,31,17.09677419
5.4,12,27,24268828,Lionsgate,15-Jan-10,2010,1,416749,50,354,32,28000000,24307086,neutral,objective,0.780232549,0.999972078,-20197615,23490742,9159624,9575722,34734866,12706625,8496685,10358090,17.00627847,4930.221699,32,11.0625
6.1,44,49,3.71E+07,Sony Pictures,12-Aug-11,2011,8,464575,429,1201,51,28000000,37053924,negative,subjective,0.460303098,1,43377835,30522105,19072108,26515417,18782711,8133748,21745046,20441134,17.42788482,6087.193442,51,23.54901961
6.2,37,49,3254172,Walt Disney Pictures,18-Oct-13,2013,10,3672495,3240,13083,1195,28000000,3255008,neutral,subjective,0.759796023,1,-98979968,-24744992,15733242,15523318,21802171,8133748,24295569,24118945,14.99570529,1804.164072,1195,10.94811715
6.6,32,41,2.88E+07,Universal Pictures,16-Aug-13,2013,8,605194,1226,4029,86,28000000,28795985,neutral,subjective,0.645923555,1,42456382,2823453,9159624,27816335,18782711,8133748,20852222,24540500,17.17574653,5366.189057,86,46.84883721
6.6,45,48,51434214,CBS Films,1-Nov-13,2013,11,2039127,251,2728,233,28000000,63914167,positive,subjective,0.63074249,1,43925311,35914167,9159624,9575722,11237616,9899276,11551473,11551473,17.9730516,7994.633638,233,11.70815451
6.7,12,34,7.11E+07,Relativity Media,14-Feb-13,2013,2,9984771,3191,16791,761,28000000,71349120,neutral,subjective,0.771607995,1,173396480,25650118,11196645,9575722,27559991,9899276,4646547,7784057,18.08309557,8446.84083,761,22.06438896
6.2,28,40,NA,Relativity Media,21-Feb-14,2014,2,12416,1,53,0,28000000,30697999,neutral,subjective,0.351501524,1,93027086,2697999,14433786,17091266,21913317,9899276,4646547,7784057,17.23970803,5540.577497,1,53
6.5,66,57,NA,Universal Studios,19-Sep-14,2014,9,3009592,425,3257,478,28000000,26307600,neutral,subjective,0.828756034,1,23168992,-6545907,20471080,9575722,21435050,8133748,27013117,24540500,17.08536843,5129.093487,478,6.813807531
6.2,60,54,56752482,Walt Disney Pictures,10-Oct-14,2014,10,5899234,1574,13457,1029,28000000,66954149,negative,subjective,0.975887418,1,139783115,11032179,9159624,9575722,29612077,12706625,24295569,24118945,18.0195186,8182.551497,1029,13.07774538
5.6,29,42,72080547,STXfilms,1-Nov-17,2017,11,554021,242,1355,280,28000000,72110659,neutral,objective,0.627992153,1,113594533,88221318,9159624,16850658,20415373,8133748,44110659,3010766,18.09371243,8491.799515,280,4.839285714
5.4,14,29,17229124,20th Century Fox,12-May-06,2006,5,2120335,363,2224,96,28000000,17326650,positive,subjective,0.760824144,1,3366507,-9504072,9159624,9575722,21625480,9899276,12579404,13031627,16.66775634,4162.529279,96,23.16666667
6.3,42,50,4.31E+07,Warner Bros. Pictures,27-Jul-07,2007,7,5622,NA,18,0,28000000,43107979,positive,subjective,0.618887305,1,14460470,25282558,9159624,9575722,27926409,12706625,18199373,12943408,17.57921867,6565.666684,1,18
7.7,67,53,2.56E+08,Warner Bros. Pictures,20-Nov-09,2009,11,270776,70,533,24,29000000,255959475,neutral,subjective,0.555705965,1,594311463,91015702,9159624,9575722,23211833,9899276,18199373,12943408,19.36052969,15998.73354,24,22.20833333
6.4,65,63,165744048,Universal Pictures,15-May-15,2015,5,2250361,479,7448,373,29000000,184296230,negative,subjective,0.810942411,1,266044979,79068341,13196632,9575722,25328818,9899276,20852222,24540500,19.03205497,13575.57476,373,19.96782842
6.9,87,71,27370107,BBC Films,12-Aug-16,2016,8,943129,239,1536,62,29000000,27383770,neutral,subjective,0.796457708,1,-10927247,1371582,23990852,2436432,22168589,9899276,-1616230,20132369,17.12546106,5232.950411,62,24.77419355
7.1,92,78,27696504,Fingerprint Releasing / Bleecker Street,18-Aug-17,2017,8,10027185,2241,26519,3584,29000000,27780977,neutral,objective,0.848171413,0.99999334,23569407,18111740,9159624,9575722,19579252,9899276,-1219023,-9000515,17.13986206,5270.766263,3584,7.399274554
5.7,23,33,2196654,Open Road Films,24-Feb-17,2017,2,726915,100,1875,80,29200000,2280004,neutral,subjective,0.80992502,1,-60296258,-26919996,13196632,17944389,18416293,9899276,-1515354,-590462,14.63968776,1509.968212,80,23.4375
6.3,60,54,19976073,Focus Features,19-Jan-05,2005,1,466185,119,378,49,30000000,20040895,neutral,subjective,0.443360507,1,1935839,-9959105,5529071,14393267,13464425,8133748,3463844,-8021131,16.81328549,4476.70582,49,7.714285714
7.3,64,57,67169549,Paramount Pictures,14-Jan-05,2005,1,1386696,294,1434,39,30000000,67264877,neutral,subjective,0.508243859,1,67456163,37264877,9159624,17808743,23211833,9899276,22280237,20132369,18.02414877,8201.51675,39,36.76923077
6.6,41,48,21835784,Touchstone Pictures,22-Apr-05,2005,4,3846350,485,4413,125,30000000,21845719,neutral,subjective,0.864732027,1,-960179,-8154281,38433374,9575722,27926409,9899276,-1125237,24118945,16.89951553,4673.940415,125,35.304
5.9,35,46,4.38E+07,Warner Bros. Pictures,29-Jul-05,2005,7,243661,NA,380,23,30000000,43894863,negative,subjective,0.721399486,1,17583422,13894863,13729254,9575722,22007079,9899276,18199373,12943408,17.59730786,6625.319841,23,16.52173913
6.7,62,69,12465566,New Line Cinema,25-Dec-05,2005,12,1300558,715,1345,85,30000000,12712093,neutral,subjective,0.833826244,1,3010733,-17992294,-8128283,12012154,12254326,9899276,11056127,6926138,16.3580643,3565.402221,85,15.82352941
7,53,49,8535575,Miramax Films,9-Sep-05,2005,9,485692,1,340,21,30000000,8586392,neutral,subjective,0.534088731,1,-12166880,25650118,9159624,17808743,15097087,9899276,-1282213,2778936,15.96568918,2930.254596,21,16.19047619
6.9,43,52,38432823,Sony Pictures,15-Sep-06,2006,9,2030865,41,4755,1265,30000000,38432823,neutral,subjective,0.776241183,1,55425215,8432823,9159624,9575722,20622496,9899276,21745046,20441134,17.46442242,6199.421183,1265,3.758893281
7.6,72,67,40137776,Sony Pictures,10-Nov-06,2006,11,399936,66,638,32,30000000,40660952,negative,subjective,0.777479708,1,54469278,-7666760,9159624,9575722,16775347,9899276,21745046,20441134,17.52077878,6376.594075,32,19.9375
4.4,9,18,18337122,Sony Pictures,3-Mar-06,2006,3,571666,234,923,58,30000000,18535812,neutral,subjective,0.683653891,1,-21378390,-11464188,-2210138,9575722,23097236,9899276,21745046,20762074,16.7352152,4305.323681,58,15.9137931
6.6,51,53,39568996,Sony Pictures/Columbia,19-Oct-07,2007,10,652397,228,1414,67,30000000,39568996,neutral,objective,0.434152961,1,51574549,9568996,9159624,25900825,29138638,8133748,19319035,20441134,17.49355644,6290.389177,67,21.10447761
7.5,76,68,3.90E+06,Warner Bros. Pictures,21-Sep-07,2007,9,25182,15,59,0,30000000,3909149,positive,subjective,0.496241361,1,-66851625,-26090851,112148,20718828,13353279,8133748,18199373,12943408,15.17883026,1977.156797,1,59
7,89,85,148734225,Universal,1-Jun-07,2007,6,30184,3,7,1,30000000,148768917,positive,subjective,0.725178003,1,155518046,75508707,9159624,9575722,22007079,8133748,118768917,24540500,18.81790477,12197.08641,1,7
7.1,NA,39,NA,NA,21-Dec-07,2007,12,2966249,235,5787,180,30000000,53695808,positive,subjective,0.998891652,1,15259525,-3547585,9159624,9575722,16688793,9899276,2061285,12943408,17.79884549,7327.742354,180,32.15
